Teks,label,Clean_Teks
Rasa mau sidang bulan depaaan mel. Jahaaat pisaaan,normal,rasa mau sidang bulan depa mel jahaat pisaan
"Registrasi gagal. Harap masukan tanggal yang benar (01 - 31), dengan format DDMMYYYY",normal,registrasi gagal harap masuk tanggal benar format ddmmyy
"route nya matiin aja, jadi nanti kalau mau akses ke project masing-masing ditembak aja.",normal,route nya matiin saja jadi kalau mau akses project masingmasing tembak saja
"Rumah aku Gais, lewat pager garasi, karna pager orangnya ditutupi rumput liar hehehehe",normal,rumah aku gais lewat pager garasi karena pager orang tutup rumput liar hehehehe
Saat2 terbaik mencari pasangan tuh pas kuliah bukan sih?  Apa enak ditempat kerja? ,normal,baik cari pasang tuh pas kuliah bukan sih apa enak tempat kerja
Salam jepret karet gelang. Hihip,normal,salam jepret karet gelang hihip
"Sama ingetin ya, ini kan web nya mau di publish, kita kan ikut develop tuh, nah di web nya ada nama kita atau jurusan ga?",normal,sama ingetin ini akan web nya mau publish akan ikut develop tuh nah web nya nama atau jurus tidak
"Sama ini, misal ini web di pake dan dapet komisi tuh, nah kita kecipratan ga? Nanya aja, hehe. Da gapapa meren nanya gitu. Engga kecipratan juga hapapa, tapi seengganya di web nya ada.",normal,sama misal web pakai dapat komisi tuh nah ciprat tidak tanya saja ada tidak apa apa meren tanya begitu tidak ciprat hapapa seengganya web nya
"sama sama pak,ooh itu report sendiri ko pak yang bumiputera, saya ngedit yang nomer 16 nya pak, jadi saya post lagi 😁",normal,sama sama pakooh report sendiri kok pak bumiputera ngedit nomor nya pak jadi post 
"saya beri opsi untuk nabung nilai, jadi kontraknya semester depan dan nilai dimasukkan ke semester tsb.",normal,beri opsi nabung nilai jadi kontrak semester depan nilai masuk semester sebut
"Saya blm dpt ttd nama1. Paling kalian duluan aja, saya nyusul sendiri nanti.",normal,belum dapat ttd nama paling kalian duluan saja nyusul sendiri
Saya brsik masih cuti bati ke kantor har rabu,normal,brsik cuti bati kantor har rabu
"Saya buat banyak seri untuk PG, oleh karena itu jangan terlalu berharap bisa lihat punya teman (mungkin ini penyebab nilai PG jeblok kemarin?), waktunya akan terbatas dan ruangannya kita pake yg besar.",normal,buat banyak seri pg karena jangan terlalu harap lihat punya teman mungkin sebab nilai pg jeblok kemarin waktu batas ruang pakai yang besar
"Saya ijin undur diri, kalau ada kepentingan mangga di japri saja. Terima kasih (middle eastern woman)",normal,ijin undur diri kalau penting mangga japri terima kasih middle eastern woman
"saya keluar kota sd jumat, senin tgl 12 pagi aja (jam 9), gabung sama gameprog.",normal,keluar kota sudah jumat senin tanggal pagi saja jam gabung sama gameprog
Saya meminta maaf atas apa-apa yang telah saya perbuat. maaf dari lisan ini yang belum terjaga. maaf atas perilaku yang kurang baik. maaf atas segala kesalahan baik yang tersadari atau yang tidak saya sadari.,normal,minta maaf atas apaapa telah buat maaf lisan jaga maaf atas perilaku kurang baik maaf atas segala salah baik yang sadar yang saya sadar
"Saya menyimpulkan, kita debat diantara karena kita yg cupu ilmu nya, atau kemungkinan pertanggungjawaban pasca penelitian yg moal kepegang. Atau rasa sayang ortu di kampus yg pengen kita lulus cepat",normal,simpul debat antara yang cupu ilmu nya mungkin pertanggungjawaban pasca teliti yang moal pegang rasa sayang ortu kampus yang ken kita lulus cepat
"Saya sedang nunggu beliau pak,beliau sdg ngobrol dgn client ",normal,sedang tunggu beliau pakbeliau sedang ngobrol dengan client
Scroll up down olshop nama1,normal,scroll up down olshop nama
Sebenernya di nama1 gada bulanan setau aku. Cuma aku dikasih izin aja sama ibu gitu. Kalau aku lanjut aku bayar 6jt,normal,benar nama tidak ada bulan tau aku cuma aku kasih izin saja sama ibu begitu kalau aku lanjut aku bayar jt
"Segan baa lo ko wqwq hai di, gila kurus banget skrg diii",normal,segan baa lo kok wqwq hai gila kurus banget sekarang dii
Sekalian aku mau nanya alur dari rawat inap ke lab sama radiologi. Kalau obat kan ga ada yang ngolah.,normal,sekali aku mau tanya alur rawat inap lab sama radiologi kalau obat akan tidak yang ngolah
sekalian liburannya ke malaysia juga wkwk,normal,sekali libur malaysia wkwk
"Selain dicetak, rundown jg dkrm ke email di nama1 nuhun. Dtgu d prodi sampai 4.30. Dipercepat 30 menit.",normal,cetak rundown juga dkrm email nama nuhun dtgu di prodi cepat menit
"Selain itu saya punya ide untuk menggabungkan beberapa device HP sebagai sumber sensor, misal untuk deteksi longsor atau gempa ini terkait trend sekarang: iOT (internet of thing), silahkan bagi yg tertarik :)",normal,itu punya ide gabung beberapa device handphone sumber sensor misal deteksi longsor gempa kait trend sekarang iot internet of thing silah yang tarik
"Selamat pagi pak, untuk data table yg dibutuhkan sudah saya email. Apakah email saya msk Pak?",normal,selamat pagi pak data table yang butuh email email saya masuk pak
"Selamat siang, mau reservasi bandros perorangan apakah bisa?",normal,selamat siang mau reservasi bandros orang bisa
"Selamat sore Pak, besok kami bisa ke kantor jam brp Pak?",normal,selamat sore pak besok bisa kantor jam brp pak
"Selamat sore teh, ini dg nama1 lg nyari kosan perbulan. Apakah ada yg kosong teh disana? Terima kasih.",normal,selamat sore teh dengan nama lagi cari indekos bulan ada yang kosong teh sana terima kasih
Selamat TCASH TAP Anda telah aktif dengan SN: 100011398478 tgl. 21/08/2016 12:36:10 Info *800#,normal,selamat tcash tap telah aktif sn tanggal informasi
Selamat ulang tahun semoga panjang umur dan sehat selalu,normal,selamat ulang tahun moga panjang umur sehat selalu
"Selamat utk teman2 yg wisuda, semoga berkah ilmunya dan dilancarkan urusan kedepannya.. sukses terus buat kt semua :)",normal,selamat untuk teman yang wisuda moga berkah ilmu lancar urus depan sukses terus buat kata semua
Selamat nama1. Semoga selalu menempuh hidup yang bahagia dan selalu menyenangkan,normal,selamat nama moga selalu tempuh hidup bahagia selalu senang
"Selamatkan diri kalian guys, karna ""lulus bareng"" hanyalah kata hiburan semata",normal,selamat diri kalian guys karena lulus bareng hanya kata hibur semata
"Selamatkan diri kalian guys, karna ""nikah bareng"" hanyalah kebaperan sesaat #NaonAriDyah",normal,selamat diri kalian guys karena nikah bareng hanya kebaperan saat naonaridyah
"selisihnya brp? sesuai janji saya sbelumhya, bagi yg nilainya diperbatasan saya akan cek kehadiran. Tapi kalau jauh ya  gak bisa :)  nanti gak ada habisnya turun terus.",normal,selisih brp sesuai janji sbelumhya yang nilai batas akan cek hadir kalau jauh tidak nanti tidak habis turun terus
"Semangat yang ibu gita, ibu putri dan bapak adison esok hari. Semoga diberikan yang terbaik. Aamiin",normal,semangat ibu gita ibu putri bapak adison esok hari moga beri baik aamiin
Semangat!! Aku jg nanti bunganya aku titipin ya. Eh mau bunga atau makanan wid?,normal,semangat aku juga bunga aku titipin eh mau bunga makan wid
"Semau-maunya kita ama orang, gak bakal jadi kalau gak jodoh. Segeleh-gelehnya pasti bakal nikah kalopun jodoh",normal,semaumaunya sama orang tidak bakal jadi kalau tidak jodoh segelehgelehnya bakal nikah kalo jodoh
Semoga Allah bersama kita Semua.,normal,moga allah sama semua
semoga cepat sembuh pak.,normal,moga cepat sembuh pak
"semua udah masuk kok, cuma database sindo memang nggak real time.",normal,semua sudah masuk kok cuma database sindo memang real time
Senin mah pelepasan doang kan? Aku brngktnya selasa apa egi senin berangktnya? ,normal,senin mah lepas saja akan aku brngktnya selasa apa egi senin berangktnya
Sep aku udh pull tp kenapa direpository git ga msk ke aku ya,normal,sep aku sudah pull tapi direpository git tidak masuk aku
Sepupu ane baru masuk kuliah,normal,sepupu ane baru masuk kuliah
Setting ponsel akan segera dikirimkan. Masukkan PIN: 1111 jika diminta. Terimakasih,normal,setting ponsel segera kirim masuk pin minta terima kasih
Setting telah dikirimkan ke ponsel Anda. Ikuti petunjuk yang diberikan untuk menyelesaikan setting internet dan kirim fot/MMS,normal,setting kirim ponsel ikut tunjuk beri selesai setting internet kirim fotmms
silahkan berkas dambil di ruang saya,normal,silah berkas dambil ruang
"Silahkan klo pd mau besok gpp, saya nyusul aja paling laporan ke bapaknya. Udh ngehubungin bapak jg.",normal,silah kalau pada mau besok tidak apa apa nyusul saja paling lapor bapak sudah ngehubungin bapak juga
Silahkan tebak umurnya~,normal,silah tebak umur
"soal ada multiple choice ada essay. Yg weka masuk ke essay, tapi ada juga file yang dikumpulkan.",normal,soal multiple choice essay yang weka masuk essay ada file kumpul
"Soalnya aku pernah ujug2 dtng, terus bapak nya bilang kalau mau bimbingan bls wa ya, biar saya bisa estimasi waktu, gitu",normal,soal aku pernah ujug dtng terus bapak nya bilang kalau mau bimbing balas whatsapp biar bisa estimasi waktu begitu
Soalnya bapa mau liat database secara keseluruhan.,normal,soal bapa mau lihat database seluruh
Soalnya ini fitutnya lebih lengkap.,normal,soal fitutnya lebih lengkap
Soalnya yang aku udah ditambahin,normal,soal aku sudah di tambah in
"sok saya bebas gmna kalian, bsok hayu , jumat oke",normal,sok bebas bagaimana kalian besok hayu jumat oke
"Struktur Data, PLA, Skripsi, dan Sidang",normal,struktur data pla skripsi sidang
Subuh jg abis maghrib itu teh ahaha,normal,subuh juga habis maghrib teh ahaha
"Sudah pak di email, saya cantumkan direct link juga diemail kalo misalkan file google drive tidak bisa di download",normal,pak email cantum direct link email kalau misal file google drive bisa unduh
Sundae min sirup kiwi pake cochochips :*,normal,sundae minimal sirup kiwi pakai cochochips
"supaya kita bisa mulai cepat, tolong posisi duduknya diatur dari awal, diberi jarak satu kolom kosong selang seling.",normal,kita mulai cepat posisi duduk atur awal beri jarak satu kolom kosong selang seling
"Tadi udah bertemu beliau pa. Kata beliau, pengujiannya bisanga besok pa.",normal,tadi sudah temu beliau bapak kata beliau uji bisanga besok bapak
Tapi daging kurban mentahnya udah ga ada :3,normal,daging kurban mentah sudah tidak
tapi kuliahnya sekarang. SP sebenarnya tidak boleh untuk kuliah yg ada praktikum.,normal,kuliah sekarang sp benar boleh kuliah yang praktikum
"Tapi masukin aja dulu, soalnya aku data pasien dari sana.",normal,masuk saja dahulu soal aku data pasien sana
Taqoballahu Minna waminkum. #SelamatMenyambutKemenangan,normal,taqoballahu minna waminkum selamatmenyambutkemenangan
Teh jadi mau ketemuan ,normal,teh jadi mau ketemu
Teh maaf kalau teteh sibuk gpp nanti bayar besok aja pas pengiriman ,normal,teh maaf kalau teteh sibuk tidak apa apa bayar besok saja pas kirim
Temen * yg lain bisa juga ya di undang ke grup ini,normal,teman yang bisa ya undang grup
Terima kasih atas konfirmasinya. Orderan sedang kami proses.,normal,terima kasih atas konfirmasi pesan sedang proses
Terimakasih telah melakukan pengisian ulang dgn SN 41000795569091 senilai 20000.,normal,terima kasih laku isi ulang dengan sn nila
"Terimakasih, saat ini Anda masih terdaftar sebagai pelanggan TCash.",normal,terima kasih ini masih daftar langgan tcash
Terimakasih. Paket 60 mb Anda telah aktif. Cek bonus *889#. Katalog Poin lengkap tsel.me/telkomselpoin. S&K berlaku,normal,terima kasih paket mb telah aktif cek bonus katalog poin lengkap tselmetelkomselpoin sk laku
Terlepas dr pelaku2 nya. Ambil dr sisi guru nya. Menarik bgt.,normal,lepas dari laku nya ambil dari sisi guru nya tarik banget
Ternyata formatnya banyak berantakan dari odp ke google sheet. Saya sdg rapikan sambil buat soal. Besok subuh harap cek lagi ya.,normal,nyata format banyak beranta odp google sheet sedang rapi buat soal besok subuh harap cek ya
Tersrrah aja. Pagi juga nggak pa2,normal,tersrrah saja pagi tidak bapak
"Terus kalau ada yang nanya, kita masuknya suka pagi sampai siang kadang juga siang sampai sore. Gimana dari sananha.",normal,terus kalau yang tanya masuk suka pagi siang kadang siang sore bagaimana sananha
tes toefl di balai bisa weekend ga?,normal,tes toefl balai weekend tidak
"Tiga kali juga dil, april, juli, sama okt",normal,tiga kali dil april juli sama okt
nama1 udah diperpus nama1.. yuk kesini tika tugu diperpus ya,normal,nama sudah pus nama ayo kesini tika tugu pus
nama1  kalau kelompok sistem pembelajaran bhs jepang itu siapa ajaa?,normal,nama kalau kelompok sistem ajar bhs jepang siapa ajaa
nama1 kemaren kamera dan handycam waktu msceis pake kamera siapa aj?,normal,nama kemarin kamera handycam waktu msceis pakai kamera siapa saja
TOPUP pulsa Rp50000 berhasil via transfer ATM BNI kode trx 01123190427523627. Pulsa anda saat ini Rp 54205. Terima kasih telah menggunakan INDOSAT OOREDOO,normal,topup pulsa rupiah hasil lalu transfer atm bni kode trx pulsa saat rupiah terima kasih guna indosat ooredoo
"Tp aku gak tertarik gt sih diperusahaan itu, org it nya baru satu ",normal,tapi aku tidak tarik begitu sih usaha orang it nya baru satu
Tp aku masih lucu ngebayangin kalian pacaran teh hahahaha,normal,tapi aku lucu ngebayangin kalian pacar teh hahahaha
Tp baru tau teori doang sih...... Da blm ngerasain yg rumit2,normal,tapi baru tahu teori saja sih ada belum ngerasain yang rumit
Tp belum pasti ya. Kalau ada temen mah mau. Soalnya ga ada halangan untuk hdr kyknya hihi,normal,tapi pasti kalau teman mah mau soal tidak halang hdr kayak hihi
Tp berapa lama lagi ya Pak?,normal,tapi berapa lama ya pak
Tp klo jd mmber mh bsa lbh murah dil,normal,tapi kalau jadi mmber mh bisa lebih murah dil
Traveloka.com: Your e-ticket summary 25-07-2016/15:30/XPRESS XN-738/PDG-BDO/DZZZZ Total: 1 passenger(s),normal,travelokacom your eticket summary xpress xnpdgbdodzz total passengers
Tunggu aja dulu di lobi bawah kalo saya belum datang ya...,normal,tunggu saja dahulu lobi bawah kalau belum datang
Udah aa aa semua sih. Makan mah sama cewek2. Lupa ih mukanya dy aku gak bisa nginget wajah hahaha,normal,sudah aa aa semua sih makan mah sama cewek lupa ih muka dy aku tidak nginget wajah hahaha
"udah di benerin, kamu jangan sync dulu. backup filenya baru sync terus push dengan file kamu.",normal,sudah benerin kamu jangan sync dahulu backup filenya baru sync terus push file kamu
"Udah di beres2in, tp lampu depannya ada yg mati kl gasalah",normal,sudah beres tapi lampu depan yang mati kalau gasalah
Udah lama ga bimbingan 😂,normal,sudah lama tidak bimbing 
Udh teh kata bapa bsk kekantor cuman blm dbls lg jamber.. jd blm pasti jg,normal,sudah teh kata bapa besok kantor cuman belum balas lagi jamber jadi belum juga
"nama1, ntar bilang aja ke kaka kamu, pas instal ulang gagal ngeformat C nya, ada error tpi semua data di C nya udah keformat. Pas mau nyoba instal windows nya, muncul error yg sama, error code 0x80070057. Kemungkinan ada yg rusak di harddisk nya.",normal,nama entar bilang saja kakak kamu pas pasang ulang gagal ngeformat c nya error tetapi semua data c nya sudah format pas mau coba pasang windows nya muncul error yang sama error code x mungkin yang rusak harddisk nya
Untuk ayam bakar atau rica rica brp Pak?,normal,ayam bakar rica rica brp pak
"untuk dwm soal klasifikasi, algoritma yang menjadi dasar adalah random forest dengan akurasi model kira2 0.8. Setelah menggunakan data test (data yg saya berikan kemarin di UAS untuk diprediksi), akurasi yg didapat adalah 0.75. Jika mhs mendapat akurasi 0.75 dia akan mendapat nilai maksimal (20point). Akurasi tertinggi 0.77 diperoleh oleh nama1",normal,dwm soal klasifikasi algoritma jadi dasar random forest akurasi model kira guna data test data yang ikan kemarin uas prediksi akurasi yang dapat jika mhs dapat akurasi akan dapat nilai maksimal point akurasi tinggi oleh nama
"Untuk yg kontrak game prog (dan juga dwm): kita jadwalkan untuk ikut Gemastik. Ini kompetisi terbesar antar prodi ilkom/IF, dan kita punya peluang besar untuk bidang ini.",normal,yang kontrak game prog juga dwm jadwal ikut gemastik kompetisi besar antar prodi ilkomif kita punya peluang besar bidang
"Urang mah kayanya dah jumatan, tapi jam 2an. Mau ke pa lala dulu bentar.",normal,urang mah kayak sudah jumat jam an mau bapak lala dahulu sebentar
Usul: Anak sospol dan yg berminat turun deh. Pelajari ttg ini,normal,usul anak sospol yang minat turun deh ajar tentang
Waaah keren kang,normal,waah keren kang
Waalaikumsalam. Jumat ya pukul 9.,normal,waalaikumsalam jumat pukul
Waalaikumsalamin apa yg dpt saya bantu min?,normal,waalaikumsalamin apa yang dapat bantu minimal
Wah iya dy?haha sabar bgt anaknya teh jd we aku yg gtau diri ngomong seenaknya :(,normal,wah iya dyhaha sabar banget anak teh jadi we aku yang tidak tahu diri bicara enak
wah mantap(ok) btw nge-cc perihal sponsor jg ya osnnya.. semoga yg terbaik utk kemakom,normal,wah mantapok by the way ngecc perihal sponsor juga osnnya moga yang baik untuk kemakom
"wah repot kalo asumsinya gitu, kadang ada yg ganti kelompok. biasakan setiap dokumen itu ada nama, klau saya print lalu saya periksanya offline bingung kan mau dimasukkan ke mana kalau gak ada nama satupun.",normal,wah repot kalau asumsi begitu kadang yang ganti kelompok biasa dokumen nama klau print lalu periksa offline bingung akan mau masuk mana kalau tidak ada nama satu
